Verkäufe,Fettgehalt,Visibilität,Typ,Max_Preis,Ladengrösse
1501,niedrig,0.042276746,Haushaltsartikel,108.4938,Supermarkt_Gr.1
2036,niedrig,0.013861607,Backwaren,94.4462,Supermarkt_Gr.3
3871,normal,0.076387367,Snacks,112.1518,Supermarkt_Gr.3
1426,niedrig,0.08996026,Gesundheitsartikel,159.5604,Supermarkt_Gr.1
2461,niedrig,0.010480751,Dosenware,116.5808,Supermarkt_Gr.2
5888,niedrig,0.070587419,Alkohol,176.9344,Supermarkt_Gr.1
829,niedrig,0.03387323,Getränke,56.1614,Supermarkt_Gr.1
2569,niedrig,0.039238384,Haushaltsartikel,152.8366,Supermarkt_Gr.1
529,niedrig,0.024331586,Milchprodukt,34.9874,Supermarkt_Gr.1
3659,niedrig,0.110197977,Haushaltsartikel,104.2306,Supermarkt_Gr.1
210,niedrig,0.028048877,Haushaltsartikel,106.1964,Lebensmittelladen
1265,niedrig,0.045631231,Früchte&Gemüse,128.102,Supermarkt_Gr.1
229,niedrig,0.087559621,Gefrorenes,55.2588,Lebensmittelladen
162,normal,0.252865979,Fleisch,82.7276,Lebensmittelladen
2221,normal,0.135306012,Cerealien,183.7924,Supermarkt_Gr.1
353,niedrig,0.126760908,Frühstücksartikel,176.937,Lebensmittelladen
2176,normal,0.024201084,Gefrorenes,112.6176,Supermarkt_Gr.1
1404,niedrig,0.015856295,Backwaren,81.6592,Supermarkt_Gr.1
2144,niedrig,0.028411899,Milchprodukt,152.334,Supermarkt_Gr.1
296,niedrig,0.160529322,Haushaltsartikel,59.2562,Supermarkt_Gr.1
1981,niedrig,0.026771204,Haushaltsartikel,246.3776,Supermarkt_Gr.1
2589,niedrig,0.049934854,Getränke,95.0752,Supermarkt_Gr.3
2906,normal,0.113045883,Früchte&Gemüse,194.1478,Supermarkt_Gr.1
1973,niedrig,0.015359722,Haushaltsartikel,163.7526,Supermarkt_Gr.3
453,niedrig,0.034049703,Fisch&Meeresfrüchte,112.286,Supermarkt_Gr.1
2429,niedrig,0.02128304,Getränke,153.5024,Supermarkt_Gr.1
1721,niedrig,0.063462048,Gefrorenes,157.563,Supermarkt_Gr.3
84,niedrig,0.074019393,Gefrorenes,41.7454,Lebensmittelladen
4567,normal,0.017666978,Cerealien,239.4538,Supermarkt_Gr.1
298,niedrig,0.124299531,Haushaltsartikel,73.4696,Lebensmittelladen
5360,niedrig,0.079739853,Milchprodukt,233.03,Supermarkt_Gr.1
112,niedrig,0.012167793,Früchte&Gemüse,37.4848,Supermarkt_Gr.1
974,normal,0,Snacks,90.5514,Supermarkt_Gr.2
9665,normal,0.074338562,Milchprodukt,255.5356,Supermarkt_Gr.1
5834,niedrig,0.018407033,Gefrorenes,254.7698,Supermarkt_Gr.1
1422,niedrig,0.050369191,Dosenware,117.2124,Supermarkt_Gr.1
1688,normal,0.019837655,Gefrorenes,128.131,Supermarkt_Gr.3
2285,normal,0.056465714,Brote,103.6648,Supermarkt_Gr.1
1508,niedrig,0.054928641,Gesundheitsartikel,101.7358,Supermarkt_Gr.1
3147,niedrig,0.066829875,Andere,185.5924,Supermarkt_Gr.1
433,niedrig,0.122832172,Milchprodukt,217.685,Lebensmittelladen
4097,normal,0.146692433,Milchprodukt,194.5794,Supermarkt_Gr.1
1445,normal,0.062827447,Gefrorenes,105.099,Supermarkt_Gr.1
5411,niedrig,0.064464147,Snacks,255.7646,Supermarkt_Gr.1
356,niedrig,0.124959013,Gefrorenes,116.5124,Supermarkt_Gr.2
1342,normal,0,Milchprodukt,96.7752,Supermarkt_Gr.1
1105,normal,0.15911489,Fleisch,158.1946,Supermarkt_Gr.2
2077,normal,0.145335007,Früchte&Gemüse,173.108,Supermarkt_Gr.1
3631,niedrig,0.081168135,Fleisch,190.5846,Supermarkt_Gr.1
2447,niedrig,0.034874689,Haushaltsartikel,161.721,Supermarkt_Gr.1
1784,niedrig,0.031898175,Milchprodukt,177.4344,Supermarkt_Gr.1
1570,normal,0.038211537,Milchprodukt,87.7198,Supermarkt_Gr.1
4812,normal,0.03874616,Snacks,143.8102,Supermarkt_Gr.1
4871,normal,0.03443677,Brote,156.5288,Supermarkt_Gr.3
3368,niedrig,0.130261652,Früchte&Gemüse,185.2898,Supermarkt_Gr.1
1465,niedrig,0.014456938,Gesundheitsartikel,184.795,Supermarkt_Gr.1
667,niedrig,0.126383094,Dosenware,112.1886,Supermarkt_Gr.1
3475,normal,0.127620811,Milchprodukt,119.244,Supermarkt_Gr.1
2307,normal,0.046878474,Backwaren,109.857,Supermarkt_Gr.1
455,niedrig,0.220111117,Backwaren,153.0024,Lebensmittelladen
615,normal,0.0471117,Gefrorenes,52.0666,Supermarkt_Gr.1
1570,normal,0.019768503,Dosenware,88.6198,Supermarkt_Gr.1
453,niedrig,0.015858893,Snacks,152.9366,Supermarkt_Gr.1
8509,niedrig,0.018905326,Gesundheitsartikel,234.659,Supermarkt_Gr.1
1177,niedrig,0.014280554,Haushaltsartikel,148.0418,Supermarkt_Gr.2
332,niedrig,0.075675438,Alkohol,53.3614,Supermarkt_Gr.1
2292,niedrig,0.010381661,Haushaltsartikel,207.8954,Supermarkt_Gr.1
4870,normal,0.077475884,Früchte&Gemüse,255.333,Supermarkt_Gr.1
915,niedrig,0.02705936,Getränke,153.3682,Supermarkt_Gr.1
1240,normal,0.126199917,Früchte&Gemüse,178.4028,Supermarkt_Gr.2
1811,normal,0.119462225,Früchte&Gemüse,182.7976,Supermarkt_Gr.1
2325,normal,0.027454997,Snacks,258.1304,Supermarkt_Gr.2
1973,niedrig,0.051928034,Haushaltsartikel,151.4024,Supermarkt_Gr.1
1438,normal,0,Cerealien,78.296,Supermarkt_Gr.1
4222,niedrig,0.119570595,Gefrorenes,249.7434,Supermarkt_Gr.1
4248,niedrig,0.033725743,Snacks,211.6902,Supermarkt_Gr.3
951,niedrig,0.101275792,Backwaren,46.4744,Supermarkt_Gr.1
1622,niedrig,0.056077574,Haushaltsartikel,117.8492,Supermarkt_Gr.1
1702,niedrig,0,Haushaltsartikel,140.5154,Supermarkt_Gr.1
2302,normal,0.088178053,Snacks,122.6756,Supermarkt_Gr.1
3096,normal,0.046608497,Früchte&Gemüse,122.9388,Supermarkt_Gr.1
4147,normal,0.085119855,Snacks,229.8668,Supermarkt_Gr.1
2597,normal,0.031418984,Dosenware,99.27,Supermarkt_Gr.1
3156,niedrig,0.084809658,Getränke,261.191,Supermarkt_Gr.1
3579,normal,0.035350045,Früchte&Gemüse,169.7448,Supermarkt_Gr.1
1342,normal,0,Cerealien,63.6168,Supermarkt_Gr.1
425,niedrig,0.054601779,Gesundheitsartikel,141.1154,Lebensmittelladen
1201,niedrig,0.102188428,Milchprodukt,54.3956,Supermarkt_Gr.2
2865,normal,0.133034816,Dosenware,222.0798,Supermarkt_Gr.1
3814,niedrig,0.16817143,Getränke,237.7564,Supermarkt_Gr.1
1589,normal,0.029722659,Milchprodukt,143.4786,Supermarkt_Gr.1
3848,niedrig,0.042733625,Früchte&Gemüse,226.972,Supermarkt_Gr.2
620,normal,0.062172698,Backwaren,90.2514,Supermarkt_Gr.1
1491,normal,0.070704474,Snacks,93.412,Supermarkt_Gr.1
121,normal,0.191500528,Backwaren,121.2098,Lebensmittelladen
2547,normal,0.122065518,Fleisch,103.3674,Supermarkt_Gr.1
1328,normal,0.04021623,Fleisch,90.4514,Supermarkt_Gr.1
519,niedrig,0.041737627,Gesundheitsartikel,33.1216,Supermarkt_Gr.1
703,niedrig,0.11227101,Gesundheitsartikel,63.2168,Supermarkt_Gr.1
3422,niedrig,0.13507592400000001,Früchte&Gemüse,170.3106,Supermarkt_Gr.3
2080,normal,0.12301331,Snacks,93.2436,Supermarkt_Gr.1
1133,normal,0.019238942,Getränke,49.8692,Supermarkt_Gr.1
4908,normal,0.067212845,Snacks,260.2304,Supermarkt_Gr.1
527,niedrig,0.280164929,Haushaltsartikel,177.5712,Lebensmittelladen
1551,niedrig,0.015271793,Dosenware,89.9146,Supermarkt_Gr.1
3052,niedrig,0.136512858,Snacks,128.7678,Supermarkt_Gr.1
3955,niedrig,0.078034976,Backwaren,178.066,Supermarkt_Gr.1
979,normal,0.042649476,Gefrorenes,162.721,Supermarkt_Gr.2
4095,niedrig,0.104859135,Snacks,161.8868,Supermarkt_Gr.1
721,normal,0.110202066,Gefrorenes,39.7506,Supermarkt_Gr.1
4795,niedrig,0.01558456,Früchte&Gemüse,185.1266,Supermarkt_Gr.1
3340,niedrig,0.060805497,Getränke,150.8024,Supermarkt_Gr.3
1844,niedrig,0.036490369,Früchte&Gemüse,140.8154,Supermarkt_Gr.1
2660,normal,0.088025298,Gefrorenes,158.063,Supermarkt_Gr.1
5992,normal,0.129864461,Fisch&Meeresfrüchte,240.188,Supermarkt_Gr.2
2645,niedrig,0,Getränke,89.4146,Supermarkt_Gr.3
593,niedrig,0.084176826,Dosenware,118.0124,Lebensmittelladen
593,normal,0.062343432,Backwaren,199.7426,Supermarkt_Gr.1
1415,niedrig,0.049942926,Milchprodukt,82.425,Supermarkt_Gr.1
1471,normal,0.025867261,Früchte&Gemüse,147.6418,Supermarkt_Gr.1
525,normal,0.038817121,Früchte&Gemüse,262.6252,Supermarkt_Gr.1
502,niedrig,0.01941154,Alkohol,40.3164,Supermarkt_Gr.1
567,niedrig,0.216478153,Haushaltsartikel,190.1872,Lebensmittelladen
2946,niedrig,0.042707323,Gefrorenes,197.811,Supermarkt_Gr.1
3339,niedrig,0,Haushaltsartikel,196.311,Supermarkt_Gr.1
2940,niedrig,0.175898114,Gesundheitsartikel,183.7608,Supermarkt_Gr.2
623,normal,0.074847665,Brote,78.8986,Supermarkt_Gr.1
1031,niedrig,0.118180011,Andere,56.2588,Supermarkt_Gr.1
1806,normal,0.127587344,Gefrorenes,76.5354,Supermarkt_Gr.1
115,niedrig,0.19780911,Andere,55.6588,Lebensmittelladen
4505,niedrig,0.069208684,Gesundheitsartikel,264.0884,Supermarkt_Gr.3
3452,niedrig,0.026963909,Haushaltsartikel,129.8336,Supermarkt_Gr.1
2493,normal,0.039261947,Backwaren,207.4296,Supermarkt_Gr.1
403,niedrig,0.008533716,Backwaren,78.5618,Supermarkt_Gr.1
2601,normal,0.100423086,Früchte&Gemüse,144.7786,Supermarkt_Gr.1
2716,normal,0,Dosenware,91.8488,Supermarkt_Gr.3
2386,niedrig,0.036353098,Gefrorenes,75.8696,Supermarkt_Gr.1
8029,niedrig,0.077348214,Snacks,259.7962,Supermarkt_Gr.3
1314,niedrig,0.023548476,Früchte&Gemüse,93.3778,Supermarkt_Gr.2
4137,niedrig,0.069043044,Brote,218.7166,Supermarkt_Gr.1
3004,normal,0.048010812,Früchte&Gemüse,187.7556,Supermarkt_Gr.1
2657,normal,0.058778429,Früchte&Gemüse,187.853,Supermarkt_Gr.1
2748,niedrig,0.117607719,Andere,55.2588,Supermarkt_Gr.3
338,normal,0.12741233800000001,Fleisch,111.3202,Lebensmittelladen
2631,normal,0.044945123,Snacks,101.0016,Supermarkt_Gr.1
2557,niedrig,0.126579586,Dosenware,112.2886,Supermarkt_Gr.1
2377,niedrig,0.016802225,Fleisch,138.518,Supermarkt_Gr.2
2597,niedrig,0.075192072,Alkohol,56.0614,Supermarkt_Gr.3
320,niedrig,0.03786331,Gesundheitsartikel,40.948,Supermarkt_Gr.1
493,normal,0.019200003,Getränke,47.7692,Supermarkt_Gr.1
2796,niedrig,0.079791176,Milchprodukt,232.73,Supermarkt_Gr.1
669,niedrig,0.16334971,Gesundheitsartikel,45.1086,Supermarkt_Gr.1
980,normal,0.109265987,Getränke,42.3112,Supermarkt_Gr.1
1342,normal,0.10821852,Milchprodukt,96.3752,Supermarkt_Gr.1
2782,niedrig,0.122392031,Dosenware,133.1942,Supermarkt_Gr.1
328,niedrig,0.20168772,Haushaltsartikel,162.8868,Lebensmittelladen
1577,niedrig,0.046259036,Früchte&Gemüse,47.4692,Supermarkt_Gr.3
2916,niedrig,0.035651291,Snacks,244.917,Supermarkt_Gr.1
3023,niedrig,0.059835659,Früchte&Gemüse,151.3366,Supermarkt_Gr.1
1072,niedrig,0.091408076,Andere,108.9938,Supermarkt_Gr.2
792,niedrig,0.169405699,Gefrorenes,46.106,Supermarkt_Gr.1
3225,niedrig,0.015943701,Brote,231.9668,Supermarkt_Gr.1
1896,niedrig,0.174232377,Getränke,146.6102,Supermarkt_Gr.3
3156,niedrig,0.031801103,Haushaltsartikel,261.591,Supermarkt_Gr.1
230,niedrig,0.052749199,Dosenware,74.967,Lebensmittelladen
191,niedrig,0.039463564,Getränke,189.9846,Lebensmittelladen
895,normal,0,Snacks,41.8112,Supermarkt_Gr.1
332,niedrig,0.036159635,Früchte&Gemüse,110.7228,Lebensmittelladen
1174,niedrig,0.024020078,Früchte&Gemüse,57.2272,Supermarkt_Gr.1
1864,normal,0.071104408,Snacks,95.012,Supermarkt_Gr.1
1733,niedrig,0.093913607,Früchte&Gemüse,93.2146,Supermarkt_Gr.1
1062,niedrig,0.144006886,Gesundheitsartikel,94.741,Supermarkt_Gr.2
1037,niedrig,0.093159233,Haushaltsartikel,55.7956,Supermarkt_Gr.1
219,normal,0.129425145,Milchprodukt,219.3482,Lebensmittelladen
2389,normal,0.053839714,Dosenware,198.6742,Supermarkt_Gr.2
2406,niedrig,0.098629062,Früchte&Gemüse,90.6462,Supermarkt_Gr.3
1442,normal,0.017658634,Cerealien,240.1538,Supermarkt_Gr.1
1230,normal,0.041282286,Snacks,103.5332,Supermarkt_Gr.1
159,normal,0.170186628,Snacks,159.0262,Lebensmittelladen
1830,niedrig,0.086781204,Alkohol,152.2682,Supermarkt_Gr.1
4567,normal,0.042270751,Gefrorenes,162.521,Supermarkt_Gr.3
2745,niedrig,0.089186275,Dosenware,145.3786,Supermarkt_Gr.1
4211,niedrig,0.019502965,Haushaltsartikel,169.4474,Supermarkt_Gr.1
2916,niedrig,0.024650932,Haushaltsartikel,146.0102,Supermarkt_Gr.1
985,niedrig,0.026722744,Dosenware,59.2246,Supermarkt_Gr.1
3004,normal,0.037516862,Milchprodukt,124.3704,Supermarkt_Gr.3
352,normal,0.023154399,Snacks,43.9428,Supermarkt_Gr.1
632,niedrig,0.072284689,Früchte&Gemüse,49.8034,Supermarkt_Gr.1
4139,normal,0.028391879,Dosenware,173.9422,Supermarkt_Gr.2
2893,niedrig,0.031866022,Haushaltsartikel,261.291,Supermarkt_Gr.2
1832,normal,0.024088444,Gefrorenes,112.7176,Supermarkt_Gr.3
1752,niedrig,0.064409056,Gesundheitsartikel,126.7704,Supermarkt_Gr.1
656,niedrig,0.082012293,Backwaren,37.5164,Supermarkt_Gr.1
3846,normal,0.157075658,Milchprodukt,240.5538,Supermarkt_Gr.1
229,normal,0.107110465,Frühstücksartikel,55.5588,Lebensmittelladen
732,niedrig,0.014459672,Gesundheitsartikel,181.895,Supermarkt_Gr.1
848,niedrig,0.076483451,Früchte&Gemüse,43.4086,Supermarkt_Gr.3
539,niedrig,0.10234983,Früchte&Gemüse,55.0298,Supermarkt_Gr.1
1636,niedrig,0.174827835,Backwaren,127.2362,Supermarkt_Gr.2
2450,niedrig,0.104591027,Gefrorenes,121.4072,Supermarkt_Gr.1
1846,normal,0.075868843,Backwaren,261.7568,Supermarkt_Gr.1
3428,normal,0.086764795,Snacks,156.7972,Supermarkt_Gr.1
5084,niedrig,0.03408026,Gefrorenes,220.8456,Supermarkt_Gr.2
4838,niedrig,0.072655379,Haushaltsartikel,229.8668,Supermarkt_Gr.1
639,normal,0.056555715,Snacks,62.6168,Supermarkt_Gr.1
2588,normal,0.043402224,Früchte&Gemüse,197.0742,Supermarkt_Gr.1
1470,normal,0.064882207,Cerealien,93.8804,Supermarkt_Gr.2
2429,normal,0.044764726,Snacks,102.4016,Supermarkt_Gr.3
3745,niedrig,0.034752647,Milchprodukt,248.775,Supermarkt_Gr.1
2517,niedrig,0.030631323,Andere,178.566,Supermarkt_Gr.2
3185,niedrig,0,Früchte&Gemüse,245.0144,Supermarkt_Gr.3
988,niedrig,0.110735739,Backwaren,35.2874,Supermarkt_Gr.3
1758,normal,0.038657256,Früchte&Gemüse,110.257,Supermarkt_Gr.2
2519,normal,0.052493162,Gefrorenes,113.9176,Supermarkt_Gr.1
1510,normal,0.065890998,Fleisch,167.0816,Supermarkt_Gr.1
338,normal,0.114565093,Dosenware,112.0202,Supermarkt_Gr.1
6027,niedrig,0.117065801,Snacks,196.1136,Supermarkt_Gr.3
2910,niedrig,0.026450779,Backwaren,124.902,Supermarkt_Gr.1
762,normal,0.043863865,Cerealien,59.5904,Supermarkt_Gr.1
810,niedrig,0,Snacks,52.4008,Supermarkt_Gr.1
124,normal,0.036551446,Snacks,62.7194,Lebensmittelladen
1459,niedrig,0.077630199,Getränke,90.9146,Supermarkt_Gr.1
108,niedrig,0.304737387,Milchprodukt,54.7298,Lebensmittelladen
769,normal,0.041180766,Snacks,37.919,Supermarkt_Gr.3
2746,niedrig,0.043831721,Snacks,184.195,Supermarkt_Gr.1
4374,normal,0.007503372,Milchprodukt,146.7102,Supermarkt_Gr.3
205,normal,0.214681063,Backwaren,102.7332,Lebensmittelladen
354,niedrig,0.060649825,Gesundheitsartikel,177.4028,Lebensmittelladen
1506,niedrig,0.097258937,Gesundheitsartikel,114.8492,Supermarkt_Gr.1
1800,normal,0.009763021,Snacks,226.2404,Supermarkt_Gr.1
1518,niedrig,0.032152981,Haushaltsartikel,102.0016,Supermarkt_Gr.2
1326,normal,0.021439694,Früchte&Gemüse,119.7098,Supermarkt_Gr.1
458,niedrig,0.153592956,Snacks,228.0352,Lebensmittelladen
1534,normal,0.121231308,Snacks,97.5752,Supermarkt_Gr.1
905,niedrig,0.119371835,Milchprodukt,45.2744,Supermarkt_Gr.3
2268,niedrig,0.064607378,Dosenware,87.4198,Supermarkt_Gr.3
3264,normal,0.14024028,Fisch&Meeresfrüchte,171.0764,Supermarkt_Gr.1
2954,normal,0,Cerealien,173.6738,Supermarkt_Gr.1
2107,normal,0.008296692,Milchprodukt,150.6708,Supermarkt_Gr.1
683,normal,0.077193256,Snacks,112.7518,Supermarkt_Gr.1
282,niedrig,0.055075504,Gesundheitsartikel,33.3874,Supermarkt_Gr.1
1702,normal,0.014209811,Snacks,188.1872,Supermarkt_Gr.1
1358,normal,0.081879864,Früchte&Gemüse,91.7488,Supermarkt_Gr.1
607,niedrig,0.078540095,Dosenware,36.3506,Supermarkt_Gr.1
1686,normal,0.146540889,Gefrorenes,141.7838,Supermarkt_Gr.1
2302,normal,0.097059596,Fleisch,178.6028,Supermarkt_Gr.1
2750,niedrig,0.028478742,Dosenware,161.8894,Supermarkt_Gr.2
981,niedrig,0.034340926,Backwaren,45.4086,Supermarkt_Gr.1
1443,niedrig,0.063532672,Frühstücksartikel,133.0626,Supermarkt_Gr.1
7646,normal,0.075384242,Backwaren,262.7568,Supermarkt_Gr.3
1540,niedrig,0.080131363,Haushaltsartikel,170.9106,Supermarkt_Gr.2
244,normal,0.132111921,Gefrorenes,82.2276,Lebensmittelladen
360,niedrig,0.083547515,Haushaltsartikel,179.166,Lebensmittelladen
4242,niedrig,0.103731617,Snacks,236.9932,Supermarkt_Gr.1
2354,normal,0.025309134,Dosenware,147.0418,Supermarkt_Gr.1
2458,normal,0.0258457,Snacks,188.9872,Supermarkt_Gr.2
2127,niedrig,0.054223942,Snacks,142.0154,Supermarkt_Gr.1
8388,normal,0.075791641,Milchprodukt,193.3794,Supermarkt_Gr.3
2800,normal,0.03928284,Snacks,94.641,Supermarkt_Gr.1
1798,normal,0.145591438,Fisch&Meeresfrüchte,148.705,Supermarkt_Gr.3
2461,normal,0.046824729,Dosenware,155.1998,Supermarkt_Gr.2
2700,niedrig,0.159062948,Milchprodukt,208.9296,Supermarkt_Gr.1
4027,niedrig,0.073966786,Backwaren,250.5724,Supermarkt_Gr.2
1302,niedrig,0.117574554,Gefrorenes,75.667,Supermarkt_Gr.1
45,niedrig,0.049617765,Haushaltsartikel,44.2086,Lebensmittelladen
5395,normal,0.032296886,Gefrorenes,144.0102,Supermarkt_Gr.3
3947,normal,0.037340835,Gefrorenes,163.1526,Supermarkt_Gr.3
1438,niedrig,0.075707087,Backwaren,88.183,Supermarkt_Gr.3
3653,normal,0.146635206,Gefrorenes,139.0838,Supermarkt_Gr.1
3621,niedrig,0.177545624,Haushaltsartikel,172.4422,Supermarkt_Gr.1
529,niedrig,0.072693696,Frühstücksartikel,175.937,Supermarkt_Gr.2
1315,normal,0.146701312,Milchprodukt,262.291,Lebensmittelladen
2804,niedrig,0.146999264,Fleisch,103.7648,Supermarkt_Gr.1
3895,normal,0.173109453,Snacks,155.2972,Supermarkt_Gr.1
388,normal,0.124410284,Snacks,34.3874,Supermarkt_Gr.1
583,niedrig,0.035079516,Haushaltsartikel,47.9034,Supermarkt_Gr.1
3476,normal,0.054763518,Gefrorenes,150.9366,Supermarkt_Gr.1
3631,niedrig,0.111122936,Früchte&Gemüse,189.2846,Supermarkt_Gr.2
388,niedrig,0.030330202,Gesundheitsartikel,35.4874,Supermarkt_Gr.1
1298,normal,0,Milchprodukt,88.254,Supermarkt_Gr.1
1404,normal,0.008601441,Fleisch,73.7038,Supermarkt_Gr.2
1948,niedrig,0.024407061,Brote,102.3332,Supermarkt_Gr.3
3419,niedrig,0.084262458,Getränke,261.591,Supermarkt_Gr.1
2153,niedrig,0.08644044,Gefrorenes,155.3998,Supermarkt_Gr.1
1310,niedrig,0.112718928,Backwaren,54.2956,Supermarkt_Gr.3
3252,niedrig,0.086619573,Gefrorenes,147.6076,Supermarkt_Gr.1
1151,niedrig,0.058437653,Milchprodukt,143.0128,Supermarkt_Gr.1
980,niedrig,0,Gefrorenes,59.7536,Supermarkt_Gr.1
2783,niedrig,0.034504414,Haushaltsartikel,125.202,Supermarkt_Gr.3
1228,niedrig,0.044652785,Haushaltsartikel,247.0802,Supermarkt_Gr.1
591,normal,0.019184026,Getränke,50.3692,Supermarkt_Gr.1
134,niedrig,0.029638267,Haushaltsartikel,42.6086,Supermarkt_Gr.1
579,niedrig,0.042180995,Milchprodukt,52.0982,Supermarkt_Gr.1
3770,niedrig,0.11507174,Getränke,198.2084,Supermarkt_Gr.1
1672,normal,0.087437069,Gefrorenes,106.1306,Supermarkt_Gr.1
12118,normal,0.014295564,Früchte&Gemüse,242.6512,Supermarkt_Gr.3
549,niedrig,0.073251428,Snacks,181.695,Lebensmittelladen
6575,niedrig,0.021743592,Gefrorenes,263.191,Supermarkt_Gr.3
490,niedrig,0.10527024,Gefrorenes,122.9072,Supermarkt_Gr.1
2107,niedrig,0.063513272,Gefrorenes,149.9708,Supermarkt_Gr.1
867,normal,0.044151435,Gefrorenes,61.5194,Supermarkt_Gr.1
2759,niedrig,0.008001018,Milchprodukt,170.4422,Supermarkt_Gr.1
1921,niedrig,0.0828941,Backwaren,149.3076,Supermarkt_Gr.1
2589,niedrig,0.091042211,Haushaltsartikel,162.6894,Supermarkt_Gr.3
703,normal,0.038011783,Snacks,89.6856,Supermarkt_Gr.1
3752,niedrig,0.042296724,Haushaltsartikel,106.3938,Supermarkt_Gr.1
1505,niedrig,0.02695441,Haushaltsartikel,73.2354,Supermarkt_Gr.1
2649,niedrig,0.153930108,Dosenware,76.7986,Supermarkt_Gr.1
6358,niedrig,0.034376537,Früchte&Gemüse,256.1356,Supermarkt_Gr.1
4726,niedrig,0.060971431,Cerealien,226.2404,Supermarkt_Gr.1
3200,niedrig,0,Snacks,118.9124,Supermarkt_Gr.1
1948,niedrig,0.023831558,Backwaren,103.1332,Supermarkt_Gr.2
1257,niedrig,0.032762495,Haushaltsartikel,40.0822,Supermarkt_Gr.1
531,niedrig,0.035347676,Früchte&Gemüse,38.0506,Supermarkt_Gr.1
1039,niedrig,0.041291929,Haushaltsartikel,130.131,Supermarkt_Gr.1
851,niedrig,0.080747059,Haushaltsartikel,46.9718,Supermarkt_Gr.1
5355,niedrig,0.035240817,Dosenware,255.5014,Supermarkt_Gr.1
2924,niedrig,0.005557062,Gefrorenes,122.1414,Supermarkt_Gr.1
1245,niedrig,0.067154053,Haushaltsartikel,114.386,Supermarkt_Gr.1
1714,niedrig,0.019362306,Getränke,154.6972,Supermarkt_Gr.1
3710,niedrig,0.124506117,Dosenware,264.7884,Supermarkt_Gr.1
670,normal,0.168871496,Brote,34.3874,Supermarkt_Gr.2
3599,normal,0.030504756,Milchprodukt,212.6244,Supermarkt_Gr.1
652,normal,0.103142373,Dosenware,94.612,Supermarkt_Gr.2
1127,niedrig,0.078872251,Snacks,189.5556,Lebensmittelladen
5646,niedrig,0.082120687,Brote,177.437,Supermarkt_Gr.2
3975,niedrig,0.069487587,Gesundheitsartikel,266.6884,Supermarkt_Gr.1
4261,niedrig,0.011180843,Snacks,213.456,Supermarkt_Gr.3
1993,niedrig,0.037315469,Backwaren,50.0034,Supermarkt_Gr.3
2335,niedrig,0.037835765,Früchte&Gemüse,111.1886,Supermarkt_Gr.1
2300,niedrig,0.021312043,Früchte&Gemüse,104.9306,Supermarkt_Gr.1
1202,normal,0.094218363,Früchte&Gemüse,83.9882,Supermarkt_Gr.1
2900,niedrig,0.076841095,Snacks,162.2236,Supermarkt_Gr.1
811,normal,0.063805139,Früchte&Gemüse,117.3492,Supermarkt_Gr.1
6189,normal,0.087542757,Früchte&Gemüse,219.8456,Supermarkt_Gr.1
2058,normal,0.028871235,Snacks,188.7898,Supermarkt_Gr.3
1069,niedrig,0.00720931,Backwaren,48.1034,Supermarkt_Gr.1
2768,niedrig,0.02286663,Haushaltsartikel,102.8332,Supermarkt_Gr.3
2074,normal,0.067543727,Milchprodukt,57.2562,Supermarkt_Gr.3
1007,niedrig,0.038549197,Alkohol,127.5362,Supermarkt_Gr.3
1324,niedrig,0,Alkohol,188.9872,Supermarkt_Gr.1
615,normal,0.097709541,Gefrorenes,48.6718,Supermarkt_Gr.2
183,niedrig,0.143283608,Haushaltsartikel,37.919,Supermarkt_Gr.1
2128,niedrig,0.064551885,Gesundheitsartikel,125.2704,Supermarkt_Gr.1
1445,niedrig,0.029173031,Haushaltsartikel,145.7786,Supermarkt_Gr.1
3279,niedrig,0.067120954,Snacks,132.9626,Supermarkt_Gr.3
5425,normal,0.067020992,Snacks,260.3304,Supermarkt_Gr.1
1860,niedrig,0.026826919,Haushaltsartikel,98.7726,Supermarkt_Gr.1
2055,normal,0.01665334,Gefrorenes,97.3726,Supermarkt_Gr.1
1333,niedrig,0.022395357,Früchte&Gemüse,96.5094,Supermarkt_Gr.1
879,niedrig,0.042113173,Snacks,42.5428,Supermarkt_Gr.2
2514,normal,0.034604343,Brote,157.8288,Supermarkt_Gr.1
1428,niedrig,0.136774734,Dosenware,94.4094,Supermarkt_Gr.1
6021,niedrig,0.089343433,Gesundheitsartikel,157.3604,Supermarkt_Gr.3
613,niedrig,0.030250132,Dosenware,75.267,Supermarkt_Gr.2
1538,normal,0.079698503,Früchte&Gemüse,100.6332,Supermarkt_Gr.1
393,normal,0.141360118,Backwaren,197.311,Lebensmittelladen
222,niedrig,0.036933417,Milchprodukt,109.1886,Lebensmittelladen
2784,niedrig,0.037449987,Backwaren,76.7354,Supermarkt_Gr.3
792,niedrig,0.294948897,Backwaren,159.0604,Lebensmittelladen
2377,normal,0.005525913,Früchte&Gemüse,168.279,Supermarkt_Gr.1
769,normal,0.04712061,Gefrorenes,53.1666,Supermarkt_Gr.1
317,niedrig,0.162248011,Haushaltsartikel,160.4604,Lebensmittelladen
3963,niedrig,0.090867297,Alkohol,127.3336,Supermarkt_Gr.1
6723,normal,0.030264897,Brote,250.3092,Supermarkt_Gr.1
702,niedrig,0.067295406,Haushaltsartikel,41.9796,Supermarkt_Gr.1
1072,niedrig,0.02827966,Milchprodukt,152.234,Supermarkt_Gr.3
